Q12,Q14,Q10,Q16,Unnamed: 9,Unnamed: 10,Student Activity by Day in hours,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Avg course & student time &logins,Unnamed: 19,Unnamed: 20,Unnamed: 21,Student Activity by Item in the Course total time spent in hours,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Number of Times Accessed,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Initial Access Date/Time,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
List of Countries,"What is your year of birth (Just the year, e.g. 1995) ?",How do you describe yourself? - Selected Choice,What is your first degree subject area?,Student ID,Date Range- Week 2,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Student Time in Course,Avg Time Per User,Total items:,Total Logins,Assignments,Learning Materials,Module Information (Handbook(,Reading List,Week 1,Week 2,week 3 ,Assignments,Learning Materials,Module Information (Handbook),Reading List,Week 1,Week 2 ,Week 3,Assignments,Learning Materials,Module Information (Handbook),Reading List,Week 1,Week 2,week 3
Algeria,2002,Female,"CAH07-04	General, applied and forensic sciences",126,09/10/23 - 15/10/23,0,2.771666666666667,0,0,0,0,0.256945,03:01:43,01:44:23,3,8,0,0.346945,0,0,2.3572216666666668,0.3077783333333333,0,0,15,0,0,6,7,0,,2023-10-10 12:16:08.521000,,,2023-10-10 12:16:20.848000,2023-10-10 12:16:34.506000,
United Kingdom of Great Britain and Northern Ireland,1980,Female,CAH07-01	Physics and astronomy,127,09/10/23 - 15/10/23,0,1.3047233333333332,0.0027783333333333336,0,0,0,1.1763883333333331,02:29:02,01:44:23,5,16,0,0.12333499999999999,0,0,0.9569449999999999,0.20750166666666664,1.1722216666666665,0,13,0,0,3,6,3,,2023-10-10 08:26:07.856000,,,2023-10-10 08:26:10.399000,2023-10-10 08:31:51.475000,2023-10-10 15:45:34.364000
United Kingdom of Great Britain and Northern Ireland,1984,Female,CAH04-01	Psychology,128,09/10/23 - 15/10/23,0.003055,1.4055549999999999,0,0,0,0,0,01:24:31,01:44:23,3,5,0,0.013055,0,0,1.37,0.010833333333333334,0,0,5,0,0,4,1,0,,2023-10-09 19:59:15.252000,,,2023-10-09 19:59:17.540000,2023-10-10 14:43:23.359000,
United Kingdom of Great Britain and Northern Ireland,1988,Male,,129,09/10/23 - 15/10/23,0.275555,0.4586116666666667,0,0,0,0.0013883333333333332,0,00:44:08,01:44:23,6,17,0,0.009443333333333333,0,0.03166666666666666,0.6091666666666666,0.06250166666666666,0,0,11,0,3,3,5,2,,2023-10-09 12:44:34.170000,,2023-10-09 12:45:38.120000,2023-10-09 12:44:50.779000,2023-10-09 20:19:51.368000,2023-10-10 15:46:02.324000
China,2001,Male,CAH11-01	Computing,130,09/10/23 - 15/10/23,0,0.06722166666666667,0,0,0,0,0,00:04:02,01:44:23,4,4,0,0.0011116666666666666,0,0.0016666666666666668,0.006666666666666667,0,0,0,2,0,1,1,1,0,,2023-10-10 15:24:27.105000,,2023-10-10 15:24:57.875000,2023-10-10 15:24:28.835000,2023-10-10 15:25:06.144000,
Singapore,1988,Female,CAH04-01	Psychology,131,09/10/23 - 15/10/23,0,0.0047216666666666665,0,0,0,0,0,00:00:17,01:44:23,2,2,0,0.000555,0,0,0,0,0,0,1,0,0,1,0,0,,2023-10-10 13:06:41.470000,,,2023-10-10 13:06:43.798000,,
India,1990,Male,CAH11-01	Computing,132,09/10/23 - 15/10/23,0,0.026945,0.0036116666666666667,0,0,0,0,00:01:50,01:44:23,4,6,0,0.003888333333333333,0,0,0,0.01638833333333333,0,0,3,0,0,0,3,1,,2023-10-10 20:45:46.612000,,,,2023-10-10 20:45:52.476000,2023-10-10 20:47:14
Philippines,1984,Male,CAH17-01	Business and management,133,09/10/23 - 15/10/23,0,3.173611666666667,0,0.0025,0.009445000000000002,0.001945,0,03:11:15,01:44:23,4,10,0,0.019723333333333332,0,0,1.1908333333333334,0.453055,1.290555,0,9,0,0,1,4,3,,2023-10-10 14:07:53.017000,,,2023-10-10 14:12:39.707000,2023-10-10 14:07:55.153000,2023-10-10 15:54:43.955000
Turkey,1982,Male,CAH11-01	Computing,134,09/10/23 - 15/10/23,0,0.2,0,0,0,0,0,00:12:00,01:44:23,2,2,0,0.0013883333333333332,0,0,0,0,0,0,1,0,0,0,1,0,,2023-10-10 14:16:28.493000,,,,2023-10-10 14:16:33.225000,
Viet Nam,1995,Male,,135,09/10/23 - 15/10/23,0.305555,6.108054999999999,0,0,0,1.5816666666666668,0,07:59:43,01:44:23,6,10,0,1.4049983333333331,0,1.616945,0.395555,2.978056666666667,1.579445,0,14,0,5,3,9,1,,2023-10-09 23:49:27.922000,,2023-10-10 11:05:56.803000,2023-10-09 23:54:16.932000,2023-10-09 23:53:49.352000,2023-10-14 13:30:01.072000
United Kingdom of Great Britain and Northern Ireland,1974,Male,CAH11-01	Computing,136,09/10/23 - 15/10/23,0,2.5947216666666666,0,0,0,0,0,02:35:41,01:44:23,5,5,0,0.123055,0,0.0011116666666666666,0.21333333333333335,1.0202783333333332,1.226111666666667,0,6,0,1,1,3,1,,2023-10-10 14:23:21.972000,,2023-10-10 14:23:32.582000,2023-10-10 14:24:15.216000,2023-10-10 14:37:06.127000,2023-10-10 15:45:25.096000
Nigeria,1991,Female,CAH17-01	Business and management,137,09/10/23 - 15/10/23,0.6288883333333334,0.9388883333333333,0,0,0,0,0,01:34:04,01:44:23,3,5,0,0.9272216666666666,0,0,0.5775,0.015278333333333335,0,0,5,0,0,1,3,0,,2023-10-09 16:39:58.794000,,,2023-10-09 16:40:20.910000,2023-10-09 16:40:07.314000,
Morocco,2001,Male,CAH11-01	Computing,138,09/10/23 - 15/10/23,0,0,0,0,0,0,0,00:00:00,01:44:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Nigeria,2000,Male,CAH03-01	Biosciences,139,09/10/23 - 15/10/23,0.6288883333333334,0.9388883333333333,0,0,0,0,0,01:34:04,01:44:23,3,5,0,0.9272216666666666,0,0,0.5775,0.015278333333333335,0,0,5,0,0,1,3,0,,2023-10-09 16:39:58.794000,,,2023-10-09 16:40:20.910000,2023-10-09 16:40:07.314000,
United Kingdom of Great Britain and Northern Ireland,1988,Female,CAH04-01	Psychology,140,09/10/23 - 15/10/23,0,0,0,0,0,0.0008333333333333334,0,00:00:03,01:44:23,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,2023-10-14 00:15:07.309000,,,,,
China,2001,Male,CAH11-01	Computing,141,09/10/23 - 15/10/23,0,2.832221666666667,0,0,0.14555500000000002,0,0.005278333333333333,02:58:59,01:44:23,5,11,0,2.7952783333333335,0,0.0016666666666666668,0.042778333333333335,0.11833333333333333,0,0,13,0,3,2,8,0,,2023-10-10 14:10:57.119000,,2023-10-13 17:52:38.619000,2023-10-10 14:11:09.001000,2023-10-10 14:11:04.535000,
Jordan,1994,Female,CAH04-01	Psychology,142,09/10/23 - 15/10/23,0,0.6550016666666667,0,0,0,0,0,00:39:18,01:44:23,3,5,0,0.015554999999999998,0,0,0,0.04611166666666667,0.5786116666666666,0,4,0,0,0,1,2,,2023-10-10 10:18:51.392000,,,,2023-10-10 12:18:24.825000,2023-10-10 15:46:07.497000
United Kingdom of Great Britain and Northern Ireland,1990,Male,CAH02-05	Medical sciences,143,09/10/23 - 15/10/23,0,1.1388883333333333,0,0,0,0,0,01:08:20,01:44:23,3,3,0,0.008055,0,0,0.9280550000000001,0.19888833333333336,0,0,2,0,0,1,1,0,,2023-10-10 13:58:10.955000,,,2023-10-10 14:10:39.636000,2023-10-10 13:58:36.610000,
Bangladesh,1995,Female,CAH17-01	Business and management,144,09/10/23 - 15/10/23,0.21138833333333334,1.7566666666666668,0,0,0,0,0,01:58:05,01:44:23,9,13,0,0.04611166666666667,0,0.007221666666666667,0.4925,0.3952766666666667,0,0,8,0,4,2,4,1,,2023-10-09 21:07:59.394000,,2023-10-09 21:07:35.464000,2023-10-09 21:08:02.089000,2023-10-09 21:20:02.326000,2023-10-10 15:55:02.964000
United Kingdom of Great Britain and Northern Ireland,2002,Male,CAH20-01	History and archaeology,145,09/10/23 - 15/10/23,0.01638833333333333,1.4972216666666667,0.009166666666666667,0,0,0,0,01:31:22,01:44:23,4,10,0,0.3975,0,0,0.001945,1.1102783333333333,0,0,18,0,0,3,11,1,,2023-10-09 16:54:57.209000,,,2023-10-09 16:55:13.020000,2023-10-09 16:55:04.277000,2023-10-10 15:45:24.228000
United Kingdom of Great Britain and Northern Ireland,1979,Female,CAH22-01	Education and teaching,146,09/10/23 - 15/10/23,0,0.3022216666666667,0,0.05527833333333333,0.011945,0,0.007500000000000001,00:22:37,01:44:23,6,17,0,0.01972,0,0.0008333333333333334,0.016111666666666666,0.12611166666666668,0.004166666666666667,0,14,0,1,2,8,4,,2023-10-10 12:06:54.460000,,2023-10-10 12:07:39.399000,2023-10-10 12:16:17.339000,2023-10-10 12:07:00.494000,2023-10-12 20:18:53.259000
United Kingdom of Great Britain and Northern Ireland,1983,Male,CAH09-01	Mathematical sciences,147,09/10/23 - 15/10/23,0,2.1661116666666667,0,0,0.5433333333333333,0,1.5502783333333334,04:15:35,01:44:23,4,9,0,0.021388333333333336,0,0.00027833333333333334,0.15277833333333332,2.0852766666666667,0,0,10,0,1,6,2,0,,2023-10-10 12:02:58.488000,,2023-10-10 14:12:23.035000,2023-10-10 12:03:03.910000,2023-10-13 16:40:04.554000,
Sri Lanka,1983,Male,CAH10-01	Engineering,148,09/10/23 - 15/10/23,0,0.08527833333333333,0,0,0.058333333333333334,0.20111166666666666,0.005,00:20:59,01:44:23,4,12,0,0.08583333333333334,0,0,0,0.006111666666666666,0.1680566666666667,0,7,0,0,0,3,3,,2023-10-10 09:14:43.769000,,,,2023-10-10 09:14:45.373000,2023-10-13 05:19:47.199000
Sri Lanka,1993,Male,CAH17-01	Business and management,149,09/10/23 - 15/10/23,0.013611666666666668,1.6644450000000002,0,0,0,0,0,01:40:41,01:44:23,5,7,0,1.4127783333333332,0,0.0008333333333333334,0.006944999999999999,0.24222166666666667,0,0,6,0,1,2,2,1,,2023-10-09 09:38:14.054000,,2023-10-10 14:16:51.900000,2023-10-09 09:38:40.819000,2023-10-10 14:15:05.316000,2023-10-10 15:54:42.448000
United Kingdom of Great Britain and Northern Ireland,2000,Male,CAH09-01	Mathematical sciences,150,09/10/23 - 15/10/23,0,0.9194433333333334,0,0,0,0,0,00:55:10,01:44:23,3,4,0,0.051111666666666666,0,0,0,0.8661116666666666,0,0,3,0,0,1,1,0,,2023-10-10 12:17:17.192000,,,2023-10-10 12:17:20.122000,2023-10-10 14:07:05.230000,
United Kingdom of Great Britain and Northern Ireland,1996,Male,CAH04-01	Psychology,151,09/10/23 - 15/10/23,0.001945,0.6597216666666667,0,0,0,0,0.012778333333333334,00:40:28,01:44:23,4,8,0,0.004168333333333333,0,0,0,0.003888333333333333,0.654445,0,4,0,0,0,3,2,,2023-10-09 14:35:56.042000,,,,2023-10-09 14:36:00.054000,2023-10-10 15:47:09.676000
Bangladesh,1999,Male,CAH10-01	Engineering,152,09/10/23 - 15/10/23,0,0.8638883333333334,0.044721666666666667,0,0,0,0,00:54:31,01:44:23,5,9,0,0.006944999999999999,0,0,0.8202766666666667,0.001945,0.03527833333333333,0,11,0,0,6,4,1,,2023-10-10 11:20:41.861000,,,2023-10-10 11:20:46.391000,2023-10-10 11:21:56.108000,2023-10-11 08:54:30.272000
Nigeria,1976,Female,CAH25-01	Creative arts and design,153,09/10/23 - 15/10/23,0,0.3663883333333333,0,0,0,0.012221666666666665,0,00:22:43,01:44:23,4,5,0,0.007500000000000001,0,0,0,0.3516666666666667,0,0,3,0,1,0,2,1,,2023-10-10 12:11:44.611000,,2023-10-10 12:33:27.219000,,2023-10-10 12:11:50.580000,2023-10-14 14:50:59.112000
Pakistan,1998,Male,CAH11-01	Computing,154,09/10/23 - 15/10/23,0.008055,0,0.36388833333333337,0,0,0,0,00:22:19,01:44:23,3,5,0,0.003055,0,0,0,0.0011116666666666666,0,0,3,0,0,1,2,0,,2023-10-09 14:21:25.623000,,,2023-10-09 14:21:36.668000,2023-10-09 14:21:30.937000,
Turkey,1969,Female,CAH22-01	Education and teaching,155,09/10/23 - 15/10/23,0,1.2163883333333334,0,1.0241666666666667,0.034444999999999996,0.42583333333333334,0,02:42:03,01:44:23,6,20,0,0.053611666666666676,0,0.0022216666666666665,0.80639,1.2258333333333333,0.21638833333333335,0,27,0,1,4,13,8,,2023-10-10 14:02:00.943000,,2023-10-14 11:38:47.802000,2023-10-10 14:24:43.945000,2023-10-10 14:02:07.086000,2023-10-10 21:40:12.063000
Sri Lanka,2001,Male,CAH17-01	Business and management,156,09/10/23 - 15/10/23,0,0.08861166666666667,0,0,0,0,0,00:05:19,01:44:23,3,3,0,0.0022216666666666665,0,0,0,0.07666666666666666,0,0,2,0,0,0,1,1,,2023-10-10 15:40:23.699000,,,,2023-10-10 15:40:28.665000,2023-10-10 15:45:07.722000
Sri Lanka,1986,Male,CAH17-01	Business and management,157,09/10/23 - 15/10/23,2.7383333333333337,0.0013883333333333332,0,0,0,0,0.3688883333333334,03:06:31,01:44:23,5,12,0,0.13472166666666666,0,0,1.5213883333333333,0.014445000000000001,0.334445,0,13,0,0,5,6,1,,2023-10-09 14:28:41.024000,,,2023-10-09 14:29:13.847000,2023-10-09 14:36:45.714000,2023-10-15 21:07:56.750000
India,1995,Male,CAH10-01	Engineering,158,09/10/23 - 15/10/23,2.499445,0.9816666666666667,0,0,0,0.07055499999999999,0,03:33:06,01:44:23,4,9,0,0.2725,0,0,2.4991666666666665,0.7675,0.001945,0,8,0,0,2,4,2,,2023-10-09 11:24:27.165000,,,2023-10-09 11:24:30.647000,2023-10-10 14:28:27.831000,2023-10-14 13:34:56.084000
Cameroon,1991,Female,CAH17-01	Business and management,159,09/10/23 - 15/10/23,0,0.007500000000000001,0,0,0,0,0,00:00:27,01:44:23,2,2,0,0.005,0,0,0.00027833333333333334,0,0,0,2,0,0,1,0,0,,2023-10-10 15:53:29.482000,,,2023-10-10 15:53:33.130000,,
United Kingdom of Great Britain and Northern Ireland,2001,Male,CAH09-01	Mathematical sciences,160,09/10/23 - 15/10/23,0,0.165,0,0,0,0,0,00:09:54,01:44:23,5,6,0,0.005555000000000001,0,0,0,0.000555,0.005555000000000001,0,4,0,0,1,1,1,,2023-10-10 09:47:07.562000,,,2023-10-10 09:47:20.728000,2023-10-10 09:47:17.320000,2023-10-10 15:42:15.086000
Egypt,2000,Male,CAH11-01	Computing,161,09/10/23 - 15/10/23,0.043333333333333335,0,0,0,0,0,0,00:02:36,01:44:23,2,2,0,0.0036116666666666667,0,0,0.034166666666666665,0,0,0,2,0,0,2,0,0,,2023-10-09 07:23:22.587000,,,2023-10-09 07:23:26.137000,,
Myanmar,1995,Male,CAH11-01	Computing,162,09/10/23 - 15/10/23,0,3.1844449999999997,0,0,0,0,0,03:11:04,01:44:23,5,5,0,0.0047216666666666665,0,0.6163883333333333,0.18361166666666665,2.1802783333333333,0,0,4,0,2,1,3,0,,2023-10-10 14:01:54.899000,,2023-10-10 14:28:08.089000,2023-10-10 14:17:05.794000,2023-10-10 14:02:00.607000,
United Kingdom of Great Britain and Northern Ireland,1991,Male,CAH15-03	Politics,163,09/10/23 - 15/10/23,0.230555,3.509445,0,0,0,0,0,03:44:24,01:44:23,4,11,0,0.2897233333333333,0,0.000555,0,1.9733333333333334,1.4533333333333334,0,9,0,1,0,6,1,,2023-10-09 11:54:38.596000,,2023-10-10 15:11:00.337000,,2023-10-09 20:43:05.033000,2023-10-10 15:41:29.252000
Sri Lanka,1994,Male,CAH11-01	Computing,164,09/10/23 - 15/10/23,0.33888833333333335,0.1902783333333333,0,0,0.09777833333333333,0,0,00:37:37,01:44:23,4,9,0,0.14888833333333334,0,0,0.2658333333333333,0.01805666666666667,0.084445,0,4,0,0,2,3,2,,2023-10-09 17:42:43.611000,,,2023-10-09 17:51:29.967000,2023-10-09 18:01:30.938000,2023-10-10 17:52:17.323000
Turkey,1984,Male,CAH17-01	Business and management,165,09/10/23 - 15/10/23,0,0,0,0,0,0.0047216666666666665,0,00:00:17,01:44:23,2,2,0,0.0008333333333333334,0,0,0,0,0,0,1,0,0,0,0,1,,2023-10-14 21:50:15.651000,,,,,2023-10-14 21:50:18.430000
Malaysia,1998,Female,CAH17-01	Business and management,166,09/10/23 - 15/10/23,0,0,0,0,0,0,0,00:00:00,01:44:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Pakistan,1995,Male,CAH10-01	Engineering,167,09/10/23 - 15/10/23,0,2.8986099999999997,0,0,0,0,0,02:53:55,01:44:23,3,5,0,0.9444433333333334,0,0,0.05083333333333333,1.8986116666666668,0,0,4,0,0,1,2,0,,2023-10-10 08:49:50.772000,,,2023-10-10 08:50:03.411000,2023-10-10 08:49:57.643000,
United Kingdom of Great Britain and Northern Ireland,2001,Female,CAH17-01	Business and management,168,09/10/23 - 15/10/23,0,0,0,0,0,0,0,00:00:00,01:44:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Sweden,1977,Male,"CAH15-01	Sociology, social policy and anthropology",169,09/10/23 - 15/10/23,0,0.03666666666666667,0,0,2.9230549999999997,0,0,02:57:35,01:44:23,6,13,0,0.020833333333333332,0,0.003055,0,0.008888333333333333,2.896111666666667,0,7,0,1,0,5,3,,2023-10-10 10:24:37.365000,,2023-10-10 10:24:56.361000,,2023-10-10 10:24:47.312000,2023-10-10 21:29:42.582000
Pakistan,1987,Male,CAH11-01	Computing,170,09/10/23 - 15/10/23,0.014721666666666666,3.4266666666666667,0,0,0.023055,0.0047216666666666665,0.26611166666666664,03:44:07,01:44:23,7,21,0,0.10222166666666667,0,0.0016666666666666668,0.48083333333333333,2.836111666666667,0.26138833333333333,0,17,0,3,5,10,3,,2023-10-09 10:48:26.603000,,2023-10-09 14:39:16.740000,2023-10-09 10:48:37.576000,2023-10-09 14:39:23.093000,2023-10-13 19:33:15.607000
India,2001,Male,CAH10-01	Engineering,171,09/10/23 - 15/10/23,0.6227783333333333,4.496388333333333,0,0,0,0,0,05:07:09,01:44:23,7,21,0,2.8225,0,1.1108333333333333,0.955555,0.09583499999999999,0.0925,0,19,0,7,7,8,2,,2023-10-09 11:03:01.401000,,2023-10-10 06:07:12.161000,2023-10-09 11:03:05.560000,2023-10-09 16:19:16.955000,2023-10-10 15:52:35.379000
Nigeria,2001,Male,"CAH26-01 Geography, earth and environmental studies",172,09/10/23 - 15/10/23,0.129445,3.1983349999999997,0,0,0,0,0,03:19:40,01:44:23,3,7,0,1.6808333333333332,0,0,0.05388833333333333,1.548055,0,0,7,0,0,1,4,0,,2023-10-09 17:21:13.649000,,,2023-10-09 17:21:17.019000,2023-10-09 17:24:34.241000,
Viet Nam,1998,Male,CAH11-01	Computing,173,09/10/23 - 15/10/23,0.05277833333333334,4.05,0,0,0,0,0,04:06:10,01:44:23,6,11,0,0.815555,0,0.003888333333333333,0.0275,1.2352766666666668,0,0,17,0,2,4,7,2,,2023-10-09 20:24:11.222000,,2023-10-09 20:25:33.933000,2023-10-09 20:24:17.054000,2023-10-09 20:25:29.301000,2023-10-10 16:06:44.286000
China,2002,Male,CAH11-01	Computing,174,09/10/23 - 15/10/23,0,3.1824999999999997,0,0,0,0,0,03:10:57,01:44:23,3,3,0,1.5341666666666667,0,0,0.09138833333333334,0,1.5452783333333333,0,4,0,0,1,0,2,,2023-10-10 14:09:10.948000,,,2023-10-10 14:09:15.164000,,2023-10-10 15:47:18.360000
Nigeria,1996,Female,CAH17-01	Business and management,175,09/10/23 - 15/10/23,0,2.1497216666666663,0,0,0.066945,0,0.9688883333333334,03:11:08,01:44:23,6,7,0,0.16722166666666669,0,0.001945,0,1.908055,0.8972216666666667,0,5,0,1,0,3,2,,2023-10-10 11:59:16.304000,,2023-10-15 15:28:17.143000,,2023-10-10 12:03:04.452000,2023-10-15 14:52:05.936000
Nigeria,1980,Female,CAH09-01	Mathematical sciences,176,09/10/23 - 15/10/23,0.10361166666666667,0,0,0,0,0,0,00:06:13,01:44:23,3,3,0,0.04833333333333333,0,0,0,0,0,0,1,0,0,0,0,0,,2023-10-09 05:25:05.654000,,,,,
Nigeria,2001,Female,CAH17-01	Business and management,177,09/10/23 - 15/10/23,0.01,3.329445,0,0,0,0,0.5752783333333333,03:54:53,01:44:23,6,11,0,0.00861,0,0.0013883333333333332,1.2613883333333331,2.0436116666666666,0.525,0,9,0,2,1,6,2,,2023-10-09 17:50:49.970000,,2023-10-09 17:50:56.319000,2023-10-10 14:13:58.994000,2023-10-09 17:50:59.914000,2023-10-15 21:50:06.439000
Australia,1977,Female,CAH16-01	Law,178,09/10/23 - 15/10/23,0,0,0,0,0,0,0,00:00:00,01:44:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
United Kingdom of Great Britain and Northern Ireland,2001,Male,CAH11-01	Computing,179,09/10/23 - 15/10/23,0,2.8197216666666667,0,0.003888333333333333,0,0,0,02:49:25,01:44:23,4,6,0,0.0047216666666666665,0,0.5875,0,1.9444450000000002,0,0,6,0,7,0,4,0,,2023-10-10 11:59:27.301000,,2023-10-10 11:59:32.673000,,2023-10-10 11:59:29.138000,
India,2000,Male,CAH10-01	Engineering,180,09/10/23 - 15/10/23,0.024444999999999998,4.845833333333333,0,0.1475,0,0,0,05:01:04,01:44:23,4,9,0,0.5783349999999999,0,0,2.966111666666667,1.380555,0,0,10,0,0,4,4,1,,2023-10-09 23:34:04.004000,,,2023-10-09 23:34:08.375000,2023-10-09 23:34:12.749000,2023-10-12 20:16:50.832000
Nigeria,1976,Female,CAH17-01	Business and management,181,09/10/23 - 15/10/23,0.04027833333333333,3.9833333333333334,0,0.09138833333333334,3.4552766666666668,0,0,07:34:13,01:44:23,7,16,0,0.12111166666666667,0,2.5002783333333336,2.6766666666666667,0.249445,0.6075,0,9,0,4,3,4,1,,2023-10-09 17:56:51.916000,,2023-10-12 20:31:35.068000,2023-10-09 17:57:02.086000,2023-10-10 11:21:00.120000,2023-10-13 18:23:05.495000
Sri Lanka,2000,Female,CAH17-01	Business and management,182,09/10/23 - 15/10/23,0.005,0,0,0,0,0,0,00:00:18,01:44:23,2,2,0,0.0033333333333333335,0,0,0,0,0,0,1,0,0,0,1,0,,2023-10-09 22:43:59.440000,,,,2023-10-09 22:44:11.084000,
Viet Nam,1997,Female,CAH17-01	Business and management,183,09/10/23 - 15/10/23,2.05,5.734445,0,0,0,0.5811116666666667,0,08:21:56,01:44:23,5,12,0,0.013335000000000001,0,0.039445,2.050555,3.0991666666666666,0.004445,0,13,0,3,4,7,2,,2023-10-09 01:16:43.043000,,2023-10-10 12:35:05.941000,2023-10-09 01:16:52.834000,2023-10-10 11:33:57.105000,2023-10-14 16:35:19.093000
Thailand,2001,Male,CAH17-01	Business and management,184,09/10/23 - 15/10/23,0,3.754445,0,0,0,0,0,03:45:16,01:44:23,3,3,0,0.07888833333333332,0,0,0,3.6730549999999997,0,0,3,0,0,0,2,1,,2023-10-10 12:10:47.153000,,,,2023-10-10 12:10:49.523000,2023-10-10 15:55:58.677000
United Kingdom of Great Britain and Northern Ireland,2001,Male,CAH04-01	Psychology,185,09/10/23 - 15/10/23,0,1.755,0,0,0,0,0,01:45:18,01:44:23,3,3,0,0.6158333333333333,0,0,0.500555,0.6325000000000001,0,0,9,0,0,2,6,0,,2023-10-10 12:00:43.990000,,,2023-10-10 12:00:51.827000,2023-10-10 12:00:45.677000,
Iran,1995,Female,CAH10-01	Engineering,186,09/10/23 - 15/10/23,0,2.214445,0,0,0,0,0,02:12:52,01:44:23,3,5,0,1.016945,0,0,0.019444999999999997,1.168888333333333,0,0,8,0,0,2,5,0,,2023-10-10 13:58:27.797000,,,2023-10-10 13:58:31.094000,2023-10-10 14:16:50.577000,
United Kingdom of Great Britain and Northern Ireland,1997,Female,CAH09-01	Mathematical sciences,187,09/10/23 - 15/10/23,0,2.6175,0.03166666666666666,0,0,0,0,02:38:57,01:44:23,4,10,0,0.013889999999999998,0,0,1.075555,0.374445,0.270555,0,10,0,0,4,4,2,,2023-10-10 11:18:24.332000,,,2023-10-10 11:18:37.027000,2023-10-10 11:30:36.507000,2023-10-10 15:45:34.871000
Egypt,1986,Male,CAH10-01	Engineering,188,09/10/23 - 15/10/23,0,0.19861166666666666,0,0.03527833333333333,0,0,0,00:14:02,01:44:23,4,5,0,0.004443333333333333,0,0.00027833333333333334,0,0,0.028055,0,4,0,1,0,1,3,,2023-10-10 15:07:34.066000,,2023-10-10 15:07:32.748000,,2023-10-10 15:07:39.234000,2023-10-12 22:07:13.787000
Sri Lanka,1987,Female,CAH10-01	Engineering,189,09/10/23 - 15/10/23,0,2.624445,0,0,0,0,0,02:37:28,01:44:23,5,5,0,0.0027783333333333336,0,0.0025,0.004166666666666667,1.7394450000000001,0,0,3,0,1,1,2,0,,2023-10-10 15:10:14.629000,,2023-10-10 15:11:39.323000,2023-10-10 15:10:16.849000,2023-10-10 15:10:37.277000,
Algeria,1996,Male,,190,09/10/23 - 15/10/23,0.003888333333333333,1.1277783333333333,0,0,0.063055,0,0,01:11:41,01:44:23,4,7,0,0.0027783333333333336,0,0,0,1.12861,0,0,4,0,0,1,2,1,,2023-10-09 22:37:54.124000,,,2023-10-09 22:38:05.762000,2023-10-09 22:37:57.213000,2023-10-13 03:17:20.057000
Sri Lanka,1996,Female,CAH17-01	Business and management,191,09/10/23 - 15/10/23,0.21083333333333334,2.8697216666666665,0,0,0,0.016111666666666666,0,03:05:48,01:44:23,5,12,0,0.09416666666666668,0,0.0047216666666666665,1.4713883333333333,1.5094450000000001,0,0,8,0,1,3,3,1,,2023-10-09 12:59:36.467000,,2023-10-09 13:11:45.957000,2023-10-09 13:04:56.305000,2023-10-10 15:35:42.955000,2023-10-14 21:37:08.046000
Iran,1988,Male,CAH10-01	Engineering,192,09/10/23 - 15/10/23,0,0,0,0,0,0,0,00:00:00,01:44:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
Sri Lanka,1996,Female,CAH09-01	Mathematical sciences,193,09/10/23 - 15/10/23,0,2.4197216666666668,0,0,0,0,0,02:25:11,01:44:23,3,5,0,0.8944433333333334,0,0,0.0022216666666666665,1.505555,0,0,5,0,0,2,2,0,,2023-10-10 13:13:04.428000,,,2023-10-10 13:13:09.815000,2023-10-10 14:16:57.162000,
India,1996,Male,CAH17-01	Business and management,194,09/10/23 - 15/10/23,0,0,0,0,0,0,0,00:00:00,01:44:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
India,1997,Male,CAH10-01	Engineering,195,09/10/23 - 15/10/23,0,1.8997216666666668,0.34472166666666665,0,0,0.008333333333333333,0.18888833333333335,02:26:29,01:44:23,4,9,0,0.006944999999999999,0,0,1.5902783333333335,0.30694499999999997,0.52,0,7,0,0,1,2,4,,2023-10-10 13:58:23.671000,,,2023-10-10 13:58:25.912000,2023-10-10 15:33:52.731000,2023-10-11 09:12:32.292000
Nigeria,1991,Male,CAH11-01	Computing,196,09/10/23 - 15/10/23,0,0.10888833333333332,0,0,0,0,0.3766666666666667,00:29:08,01:44:23,4,6,0,0.0325,0,0,0,0.35361166666666666,0,0,5,0,0,0,2,1,,2023-10-10 15:47:29.510000,,,,2023-10-10 15:50:14.263000,2023-10-15 11:30:48.106000
