total_marks,list_of_countries,what_is_your_year_of_birth_just_the_year,how_do_you_describe_yourself___selected_choice,what_is_your_first_degree_subject_area,student_id,date_range,monday,tuesday,wednesday,thursday,friday,saturday,sunday,student_time_in_course,avg_time_per_user,total_items,total_logins,std_act_assignments,std_act_learning_materials,std_act_module_information_handbook,std_act_reading_list,std_act_week1,std_act_week2,no_of_times_accessed_assignments,no_of_times_accessed_learning_materials,no_of_times_accessed_module_information_handbook,no_of_times_accessed_reading_list,no_of_times_week1,no_of_times_week2,initial_access_assignments,initial_access_learning_materials,initial_access_information_handbook,initial_access_reading_list,initial_access_week1,initial_access_week2,main_week,std_act_week3,no_of_times_week3,initial_access_week3,std_act_df5,no_of_times_week4,initial_access_week4,std_act_week4,std_act_week5,std_act_week6,std_act_week7,no_of_times_week5,no_of_times_week6,no_of_times_week7,initial_access_week5,initial_access_week6,initial_access_week7,std_act_week8,no_of_times_week8,initial_access_week8,std_act_week9,no_of_times_week9,initial_access_week9,std_act_week10,no_of_times_week10,initial_access_week10,std_act_week_11_feedback,no_of_times_week11_feedback,initial_access_week11_feedback
66.0,United Kingdom of Great Britain and Northern Ireland,2000,Male,CAH17-01	Business and management,25,05/12/22 - 11/12/22,0.0,0.34138833333333335,0.0,0.0,0.0,0.0,0.0,00:20:29,01:38:08,3,3,0.004166666666666667,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,2022-12-06 12:57:00.094000,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
83.0,United Kingdom of Great Britain and Northern Ireland,1998,Male,CAH15-02	Economics,26,05/12/22 - 11/12/22,0.059166666666666666,5.305555,0.0,0.0,0.0,0.0,0.0,05:21:53,01:38:08,3,3,0.035,0.7958333333333333,0.0,0.0,0.0,0.0,1,4,0,0,0,0,2022-12-06 14:34:19.677000,2022-12-06 11:09:50.640000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.45916666666666667,2,2022-12-06 14:05:33.282000,NA,NA,NA
71.0,Switzerland,1996,Female,CAH17-01	Business and management,27,05/12/22 - 11/12/22,0.0,0.0,0.0,0.0,0.0925,0.0,0.0,00:05:33,01:38:08,2,2,0.0,0.0016666666666666668,0.0,0.0,0.0,0.0,0,1,0,0,0,0,NA,2022-12-09 10:44:40.384000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,1,2022-12-09 10:44:46.600000,NA,NA,NA
82.0,United Kingdom of Great Britain and Northern Ireland,1995,Non-binary / third gender,"CAH15-01	Sociology, social policy and anthropology",28,05/12/22 - 11/12/22,0.0,2.684168333333333,0.0,0.0,0.0,0.039445,1.345555,04:04:09,01:38:08,6,11,0.008055,0.3694433333333334,0.0,0.0,0.0,0.0,2,6,0,0,0,0,2022-12-06 13:41:19.512000,2022-12-06 12:57:59.299000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.029445,1,2022-12-10 15:28:45.827000,0.0,0,NA,1.3472233333333332,4,2022-12-06 12:58:02.051000,NA,NA,NA
81.0,United Kingdom of Great Britain and Northern Ireland,1998,Male,CAH11-01	Computing,29,05/12/22 - 11/12/22,0.0,0.7188883333333334,0.0,0.0,0.0,0.0,0.0,00:43:08,01:38:08,3,3,0.0,0.0025,0.0,0.0,0.0,0.0,0,3,0,0,0,0,NA,2022-12-06 14:20:31.293000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.001945,0.0,0.0,1,0,0,2022-12-06 14:20:33.910000,NA,NA,0.0,0,NA,0.0,0,NA,0.474445,1,2022-12-06 14:20:49.647000,NA,NA,NA
71.0,Spain,1983,Male,CAH10-01	Engineering,30,05/12/22 - 11/12/22,0.24027833333333332,3.6383333333333336,0.138055,0.0,0.013611666666666668,0.0,0.0,04:01:49,01:38:08,6,13,0.001945,0.058333333333333334,0.007221666666666667,0.0,0.0,0.0,1,6,3,0,0,0,2022-12-07 10:01:42.232000,2022-12-05 21:58:04.241000,2022-12-07 10:01:49.407000,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0016666666666666668,0.0,0.0,1,0,0,2022-12-07 20:23:03.748000,NA,NA,0.0,0,NA,0.0,0,NA,0.3958333333333333,3,2022-12-05 21:58:09.552000,NA,NA,NA
63.0,India,1998,Male,CAH11-01	Computing,31,05/12/22 - 11/12/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:38:08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
54.0,Nigeria,1979,Female,CAH17-01	Business and management,32,05/12/22 - 11/12/22,0.0,0.08638833333333333,0.0,0.0,0.0,0.0,0.0,00:05:11,01:38:08,3,3,0.050278333333333335,0.0033333333333333335,0.0,0.0,0.0,0.0,1,1,0,0,0,0,2022-12-06 14:19:53.030000,2022-12-06 14:23:23.610000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,1,2022-12-06 14:23:36.094000,NA,NA,NA
62.0,Nigeria,1970,Prefer to self-describe,CAH17-01	Business and management,33,05/12/22 - 11/12/22,1.0038883333333333,0.015278333333333335,0.19139,0.0,0.0,0.0,0.0,01:12:38,01:38:08,9,20,0.02361,0.01805666666666667,0.0013883333333333332,0.11611166666666667,0.0,0.0,5,5,2,5,1,0,2022-12-05 22:56:07.499000,2022-12-05 22:55:23.304000,2022-12-05 21:57:26.627000,2022-12-05 21:56:31.462000,2022-12-07 08:07:52.401000,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,2,2022-12-05 22:56:18.223000,0.014443333333333334,2,2022-12-05 22:55:35.889000,NA,NA,NA
60.0,Sri Lanka,1992,Female,CAH17-01	Business and management,34,05/12/22 - 11/12/22,0.0,1.7177766666666667,0.236945,0.0,0.0,0.0,0.0,01:57:17,01:38:08,9,14,0.014443333333333334,0.0033333333333333335,0.008888333333333333,0.0,0.0,0.0,4,4,3,0,0,0,2022-12-06 13:46:43.287000,2022-12-06 14:08:30.677000,2022-12-06 13:47:09.967000,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0016666666666666668,1,2022-12-06 14:08:44.722000,0.020278333333333332,2,2022-12-06 14:08:35.210000,NA,NA,NA
62.0,Nigeria,1999,Male,CAH11-01	Computing,35,05/12/22 - 11/12/22,0.0,1.799445,0.0,0.5727766666666666,0.0,0.0,0.0,02:22:20,01:38:08,2,4,0.0,0.0036100000000000004,0.0,0.0,0.0,0.0,0,3,0,0,0,0,NA,2022-12-06 14:32:03.926000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,1.1352783333333332,3,2022-12-06 14:32:09.085000,NA,NA,NA
62.0,Nigeria,1987,Female,"CAH07-04	General, applied and forensic sciences",36,05/12/22 - 11/12/22,1.6825,0.009166666666666667,3.0875,0.0,0.07027833333333335,0.0,0.057221666666666664,04:54:24,01:38:08,10,15,0.005833333333333333,0.027776666666666665,0.0,0.0,0.5847216666666667,0.029721666666666667,2,14,0,0,4,4,2022-12-11 15:23:26.305000,2022-12-05 20:05:57.414000,NA,NA,2022-12-05 20:05:59.985000,2022-12-05 20:31:28.537000,week_ten,0.20638833333333334,3,2022-12-05 20:33:52.763000,NA,1,2022-12-05 20:56:07.474000,0.014166666666666666,0.0,0.0,0.0,1,0,0,2022-12-05 20:57:22.829000,NA,NA,0.0,0,NA,0.0,0,NA,0.0,1,2022-12-06 14:12:13.410000,NA,NA,NA
67.0,Sri Lanka,1981,Male,CAH17-01	Business and management,37,05/12/22 - 11/12/22,0.0,3.0772216666666665,0.0,0.0,0.0,0.013333333333333334,0.0,03:05:26,01:38:08,3,5,0.0,0.010276666666666667,0.0,0.0,0.0,0.0,0,5,0,0,0,0,NA,2022-12-06 14:04:55.625000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.085555,3,2022-12-06 14:04:59.425000,NA,NA,NA
65.0,Pakistan,1993,Male,CAH11-01	Computing,38,05/12/22 - 11/12/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:38:08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
62.0,Pakistan,1991,Female,CAH11-01	Computing,39,05/12/22 - 11/12/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:38:08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
63.0,Sri Lanka,1996,Male,CAH17-01	Business and management,40,05/12/22 - 11/12/22,0.0,0.8461116666666667,0.7738883333333334,0.0,0.0,0.0,2.153888333333333,03:46:26,01:38:08,6,10,0.005,0.0052766666666666665,0.0,0.0,0.0,0.0,2,5,0,0,0,0,2022-12-11 22:14:47.761000,2022-12-06 14:19:46.976000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.053611666666666676,1,2022-12-06 14:19:50.817000,0.0,0,NA,1.8238883333333331,4,2022-12-06 14:23:09.112000,NA,NA,NA
60.0,India,1992,Male,CAH15-02	Economics,41,05/12/22 - 11/12/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:38:08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
83.0,United Kingdom of Great Britain and Northern Ireland,1975,Female,CAH07-01	Physics and astronomy,42,05/12/22 - 11/12/22,0.0,7.9972216666666665,0.0,0.0,0.0,0.0,0.0,07:59:50,01:38:08,3,3,0.011666666666666665,0.0013883333333333332,0.0,0.0,0.0,0.0,2,2,0,0,0,0,2022-12-06 13:41:31.221000,2022-12-06 13:41:29.227000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
62.0,Sri Lanka,1990,Female,CAH17-01	Business and management,43,05/12/22 - 11/12/22,0.0,0.07638833333333332,0.08083333333333333,0.0,0.0,0.0,0.42833333333333334,00:35:08,01:38:08,7,10,0.03333333333333333,0.015000000000000001,0.0,0.0,0.0,0.0,7,2,0,0,0,0,2022-12-07 09:48:41.794000,2022-12-06 14:17:27.924000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.058333333333333334,1,2022-12-06 14:17:44.134000,0.0,0,NA,0.0,1,2022-12-06 14:21:54.160000,NA,NA,NA
76.0,Malaysia,1993,Male,CAH17-01	Business and management,44,05/12/22 - 11/12/22,0.09749999999999999,0.0,1.2636116666666668,0.12527833333333332,0.008611666666666665,1.143055,0.00027833333333333334,02:38:18,01:38:08,6,13,0.005,0.000555,0.0,0.0,0.0,0.0,5,1,0,0,0,0,2022-12-07 14:12:12.556000,2022-12-05 20:29:06.030000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.09388833333333334,1,2022-12-05 20:29:08.281000,NA,NA,NA
67.0,Thailand,1993,Male,CAH10-01	Engineering,45,05/12/22 - 11/12/22,0.16694499999999998,0.08777833333333333,0.0,0.04,0.0025,0.0,0.0,00:17:50,01:38:08,4,7,0.018333333333333333,0.001945,0.0,0.0,0.0,0.0,6,1,0,0,0,0,2022-12-06 13:24:07.522000,2022-12-08 21:56:08.486000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
65.0,India,1994,Male,CAH17-01	Business and management,46,05/12/22 - 11/12/22,0.0,0.014166666666666666,0.0,0.256945,0.0,0.0,0.0,00:16:16,01:38:08,6,6,0.1877783333333333,0.0013883333333333332,0.0,0.0,0.0,0.0,5,1,0,0,0,0,2022-12-08 21:43:48.070000,2022-12-06 14:05:16.802000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,1,2022-12-06 14:05:21.995000,NA,NA,NA
66.0,United Kingdom of Great Britain and Northern Ireland,1997,Female,"CAH26-01 Geography, earth and environmental studies",47,05/12/22 - 11/12/22,0.07222166666666666,0.9697233333333333,0.015000000000000001,0.0,0.0,0.0,0.006111666666666666,01:03:47,01:38:08,9,17,0.015554999999999998,0.010555,0.0,0.0,0.0,0.0,10,7,0,0,0,0,2022-12-05 16:26:40.027000,2022-12-06 11:57:29.389000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.003888333333333333,1,2022-12-06 14:08:00.100000,0.24583333333333332,1,2022-12-06 11:57:31.797000,0.20833333333333334,5,2022-12-06 12:12:24.088000,NA,NA,NA
60.0,Malaysia,1992,Male,CAH25-01	Creative arts and design,48,05/12/22 - 11/12/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:38:08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
68.0,Nigeria,1984,Female,CAH11-01	Computing,49,05/12/22 - 11/12/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:38:08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
57.0,Nigeria,1992,Male,CAH11-01	Computing,50,05/12/22 - 11/12/22,0.14416666666666667,2.808055,0.0,0.0,0.0,0.0,0.007500000000000001,02:57:35,01:38:08,2,4,0.0,0.007221666666666667,0.0,0.0,0.0,0.0,0,3,0,0,0,0,NA,2022-12-06 14:10:08.215000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,1.5905549999999997,2,2022-12-06 14:10:30.532000,NA,NA,NA
67.0,Nigeria,1998,Female,CAH16-01	Law,51,05/12/22 - 11/12/22,0.0022216666666666665,1.5536116666666666,0.03722166666666667,0.0,0.0,0.0,0.025555,01:37:07,01:38:08,9,12,0.0022216666666666665,0.007500000000000001,0.000555,0.0,0.40249999999999997,0.0,3,3,1,0,1,0,2022-12-06 14:12:09.619000,2022-12-06 15:13:11.478000,2022-12-06 15:13:09.188000,NA,2022-12-06 15:13:27.312000,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,1,2022-12-06 15:37:47.446000,NA,NA,NA
62.0,Nigeria,1991,Female,CAH10-03	Materials and technology,52,05/12/22 - 11/12/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,01:38:08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
67.0,Nigeria,2001,Female,CAH09-01	Mathematical sciences,53,05/12/22 - 11/12/22,0.0,1.2058333333333333,0.0,0.0027783333333333336,0.0,0.0,0.0,01:12:31,01:38:08,7,10,0.0,0.004166666666666667,0.008611666666666665,0.0033333333333333335,0.0033333333333333335,0.0,0,2,2,2,1,0,NA,2022-12-06 12:42:35.378000,2022-12-06 14:42:35.038000,2022-12-06 14:52:48.480000,2022-12-06 14:52:16.320000,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.9316666666666666,1,2022-12-06 12:42:41.615000,NA,NA,NA
68.0,Nigeria,1979,Female,CAH11-01	Computing,54,05/12/22 - 11/12/22,0.29972166666666666,1.5213883333333333,0.0,0.0,0.0,0.0,0.0,01:49:16,01:38:08,7,9,0.001945,0.0036100000000000004,0.0,0.0,0.0,0.0,1,3,0,0,0,0,2022-12-05 12:11:25.382000,2022-12-06 05:14:26.209000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.2841666666666667,2,2022-12-06 05:14:34.683000,NA,NA,NA
66.0,Nigeria,1986,Female,CAH10-03	Materials and technology,55,05/12/22 - 11/12/22,0.0,0.24166666666666667,0.009445000000000002,0.0,0.14111166666666666,0.0,0.0,00:23:32,01:38:08,6,9,0.005,0.008888333333333333,0.0,0.0,0.0,0.0,2,2,0,0,0,0,2022-12-09 20:02:42.358000,2022-12-06 15:27:41.251000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.21277833333333332,2,2022-12-06 15:27:46.992000,NA,NA,NA
70.0,Nigeria,1986,Female,CAH11-01	Computing,56,05/12/22 - 11/12/22,0.0,0.0,0.0,0.0,0.0,0.0,0.8772216666666667,00:52:38,01:38:08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
55.0,Nigeria,1990,Female,CAH17-01	Business and management,57,05/12/22 - 11/12/22,0.0,0.0,0.004166666666666667,0.0,0.0,0.0,0.0,00:00:15,01:38:08,2,2,0.003055,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,2022-12-07 11:59:47.656000,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
66.0,Nigeria,1992,Male,CAH03-01	Biosciences,58,05/12/22 - 11/12/22,0.0,0.058333333333333334,0.0,0.0,0.0,0.040555,0.0,00:05:56,01:38:08,4,4,0.007500000000000001,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,2022-12-06 10:21:14.985000,2022-12-10 10:24:02.007000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
54.0,Sri Lanka,1991,Male,CAH10-01	Engineering,59,05/12/22 - 11/12/22,2.825555,1.3552783333333336,0.0,0.0,0.0,0.0,0.0,04:10:51,01:38:08,5,7,0.010555,0.009166666666666667,0.0,0.0,0.0,0.0,2,4,0,0,0,0,2022-12-06 15:29:23.361000,2022-12-05 18:00:40.048000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,4.027778333333334,4,2022-12-05 18:00:45.366000,NA,NA,NA
59.0,Viet Nam,1997,Female,CAH17-01	Business and management,60,05/12/22 - 11/12/22,0.8177783333333333,1.7536116666666668,0.0,0.8672216666666668,0.0,0.0008333333333333334,0.0,03:26:22,01:38:08,6,11,0.11444499999999999,0.004166666666666667,0.0,0.0,0.0,0.0,3,5,0,0,0,0,2022-12-06 13:37:10.597000,2022-12-05 20:11:18.424000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.8725,4,2022-12-05 20:11:22.616000,NA,NA,NA
60.0,India,1993,Female,CAH10-01	Engineering,61,05/12/22 - 11/12/22,0.051388333333333334,2.787223333333334,0.184445,0.0,0.0,0.0,0.0,03:01:23,01:38:08,5,7,0.0013883333333333332,0.012223333333333333,0.0,0.0,0.0,0.0,1,4,0,0,0,0,2022-12-07 08:19:19.012000,2022-12-06 13:29:31.479000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.026111666666666665,0,0,2,NA,NA,2022-12-06 13:29:36.513000,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
60.0,Turkey,1996,Male,CAH17-01	Business and management,62,05/12/22 - 11/12/22,0.0,0.8327783333333333,0.009166666666666667,0.0,0.0,0.0,0.0,00:50:31,01:38:08,5,6,0.006943333333333333,0.0013883333333333332,0.0,0.0,0.0,0.0,2,1,0,0,0,0,2022-12-06 14:43:21.034000,2022-12-06 14:05:46.670000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.625,1,2022-12-06 14:05:51.448000,NA,NA,NA
78.0,United Kingdom of Great Britain and Northern Ireland,1998,Female,CAH17-01	Business and management,63,05/12/22 - 11/12/22,0.0,3.2497216666666664,0.0,0.0,0.0,0.0,0.0,03:14:59,01:38:08,7,7,0.005278333333333333,0.0011116666666666666,0.0,0.0,0.0,0.0,5,2,0,0,0,0,2022-12-06 13:41:50.345000,2022-12-06 14:34:00.106000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.4927783333333334,1,2022-12-06 14:34:01.879000,NA,NA,NA
61.0,Iran,1989,Female,CAH15-04	Health and social care,64,05/12/22 - 11/12/22,0.11777833333333333,0.0,0.0,0.16222333333333333,0.0,2.185,0.0,02:27:54,01:38:08,5,6,0.10888833333333332,0.0027783333333333336,0.000555,0.0,0.0,0.0,2,2,1,0,0,0,2022-12-08 15:56:11.432000,2022-12-10 10:26:02.689000,2022-12-10 10:26:00.247000,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,2.178611666666667,2,2022-12-10 10:26:10.166000,NA,NA,NA
55.0,Hong Kong (S.A.R.),2000,Male,"CAH13-01	Architecture, building and planning",65,05/12/22 - 11/12/22,0.0,0.01638833333333333,0.00027833333333333334,0.0,0.0,0.0,0.0,00:01:00,01:38:08,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,0,NA,NA,NA,NA
60.0,Hong Kong (S.A.R.),1995,Female,"CAH15-01	Sociology, social policy and anthropology",66,05/12/22 - 11/12/22,0.0,0.0,0.0,0.0,1.8213883333333334,0.0,0.0,01:49:17,01:38:08,7,7,0.006944999999999999,0.15944499999999998,0.00027833333333333334,0.00027833333333333334,0.0,0.0,3,5,1,1,0,0,2022-12-09 14:14:24.755000,2022-12-09 13:24:23.940000,2022-12-09 15:31:53.879000,2022-12-09 15:31:53.237000,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.8933333333333333,3,2022-12-09 13:24:26.470000,NA,NA,NA
58.0,India,1987,Female,CAH17-01	Business and management,67,05/12/22 - 11/12/22,0.0,0.3747216666666667,0.0175,0.0,0.0,0.0,0.0,00:23:32,01:38:08,6,7,0.0013883333333333332,0.0011116666666666666,0.0,0.0,0.0,0.0,2,2,0,0,0,0,2022-12-06 13:45:47.031000,2022-12-06 13:32:23.217000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,1,2022-12-06 14:05:47.610000,NA,NA,NA
70.0,Myanmar,1996,Female,CAH11-01	Computing,68,05/12/22 - 11/12/22,0.0036116666666666667,0.533055,0.0,0.27694499999999994,0.013055,0.0022216666666666665,0.0033333333333333335,00:49:56,01:38:08,11,23,0.004723333333333334,0.024166666666666666,0.01861166666666667,0.0011116666666666666,0.0,0.0,4,8,1,1,0,0,2022-12-06 15:21:45.821000,2022-12-06 14:03:29.215000,2022-12-08 16:59:28.696000,2022-12-09 11:51:55.167000,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0008333333333333334,0,0,1,NA,NA,2022-12-08 17:13:28.664000,0.0,0,NA,0.0011116666666666666,1,2022-12-08 17:13:35.342000,0.163055,5,2022-12-06 14:04:27.305000,NA,NA,NA
64.0,United Kingdom of Great Britain and Northern Ireland,1992,Male,CAH10-01	Engineering,69,05/12/22 - 11/12/22,0.0,0.011945,0.0,0.0,0.0,0.0,0.2025,00:12:52,01:38:08,4,7,0.0063883333333333335,0.00027833333333333334,0.0,0.0,0.0,0.0,4,1,0,0,0,0,2022-12-06 14:10:33.250000,2022-12-11 13:38:24.662000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,2,2022-12-06 14:10:58.377000,NA,NA,NA
65.0,Nigeria,1995,Male,CAH15-02	Economics,70,05/12/22 - 11/12/22,0.0,0.0,0.0,1.3644450000000001,0.0,0.0,0.0,01:21:52,01:38:08,6,6,0.011666666666666665,0.0008333333333333334,0.0,0.0,0.0,0.0,3,1,0,0,0,0,2022-12-08 12:32:36.102000,2022-12-08 12:39:16.024000,NA,NA,NA,NA,week_ten,0.0,0,NA,NA,0,NA,0.0,0.0,0.0,0.0,0,0,0,NA,NA,NA,0.0,0,NA,0.0,0,NA,0.0,1,2022-12-08 12:39:19.348000,NA,NA,NA
